League,Year,Season,Type,blueTeamTag,bResult,rResult,redTeamTag,gamelength,blueTop,blueTopChamp,blueJungle,blueJungleChamp,blueMiddle,blueMiddleChamp,blueADC,blueADCChamp,blueSupport,blueSupportChamp,redTop,redTopChamp,redJungle,redJungleChamp,redMiddle,redMiddleChamp,redADC,redADCChamp,redSupport,redSupportChamp,Address
MSI,2017,Spring,International,SKT,1,0,FW,32,Huni,Shen,Peanut,Ivern,Faker,Orianna,Bang,Caitlyn,Wolf,Lulu,MMD,Nautilus,Karsa,Graves,Maple,Leblanc,Betty,Ashe,SwordArt,Karma,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002180382?gameHash=065c380f65fa59d2
MSI,2017,Spring,International,FW,0,1,SKT,28,MMD,Shen,Karsa,Graves,Maple,Leblanc,Betty,Varus,SwordArt,TahmKench,Huni,Fizz,Peanut,Olaf,Faker,Cassiopeia,Bang,Twitch,Wolf,Braum,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002180408?gameHash=6b6f5b9abe560e74
MSI,2017,Spring,International,SKT,1,0,FW,30,Huni,Rumble,Peanut,Graves,Faker,Orianna,Bang,Twitch,Wolf,Lulu,MMD,Galio,Karsa,Ivern,Maple,Lucian,Betty,Ezreal,SwordArt,Karma,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002180409?gameHash=6309072fab0edef9
MSI,2017,Spring,International,WE,0,1,G2,43,957,Gragas,Condi,Ivern,xiye,Lucian,Mystic,Caitlyn,Ben,Malzahar,Expect,Rumble,Trick,Olaf,Perkz,Viktor,Zven,Ashe,mithy,Taric,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002190409?gameHash=3338f9e98cbddf11
MSI,2017,Spring,International,G2,1,0,WE,38,Expect,Galio,Trick,Olaf,Perkz,Syndra,Zven,Varus,mithy,Karma,957,Rumble,Condi,LeeSin,xiye,Taliyah,Mystic,Ashe,Ben,Thresh,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002190418?gameHash=28aa815fb5caf7ab
MSI,2017,Spring,International,WE,1,0,G2,39,957,Shen,Condi,LeeSin,xiye,Jayce,Mystic,KogMaw,Zero,Nami,Expect,Galio,Trick,Graves,Perkz,Ahri,Zven,Caitlyn,mithy,Thresh,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002190419?gameHash=890c4e23094a4846
MSI,2017,Spring,International,G2,1,0,WE,37,Expect,Galio,Trick,Khazix,Perkz,Syndra,Zven,Varus,mithy,Karma,957,Kled,Condi,LeeSin,xiye,Fizz,Mystic,KogMaw,Zero,TahmKench,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002190420?gameHash=b59e397a52a18d24
MSI,2017,Spring,International,SKT,1,0,G2,39,Huni,Galio,Peanut,LeeSin,Faker,Cassiopeia,Bang,Ashe,Wolf,Zyra,Expect,Rumble,Trick,Ivern,Perkz,Jayce,Zven,Caitlyn,mithy,TahmKench,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002180435?gameHash=4c3dff841237f2c1
MSI,2017,Spring,International,G2,1,0,SKT,31,Expect,Gangplank,Trick,LeeSin,Perkz,Syndra,Zven,KogMaw,mithy,Braum,Huni,Galio,Peanut,Ivern,Faker,Ahri,Bang,Ashe,Wolf,TahmKench,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002180449?gameHash=4be50c234a9d8118
MSI,2017,Spring,International,SKT,1,0,G2,37,Huni,Rumble,Peanut,LeeSin,Faker,Ahri,Bang,Caitlyn,Wolf,Zyra,Expect,Galio,Trick,Olaf,Perkz,Orianna,Zven,Ashe,mithy,MissFortune,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002180451?gameHash=c80e363a476f3d65
MSI,2017,Spring,International,G2,0,1,SKT,35,Expect,Galio,Trick,LeeSin,Perkz,Orianna,Zven,Kalista,mithy,Thresh,Huni,Rumble,Peanut,Olaf,Faker,Leblanc,Bang,Twitch,Wolf,TahmKench,http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH1/1002180452?gameHash=ee4c0c77e8622332
IEM,2015,Spring,International,GET,1,0,C9,29,Smeb,Lissandra,Lee,LeeSin,kurO,Leblanc,PraY,Corki,GorillA,Nami,Balls,Rumble,Meteos,JarvanIV,Hai,Kennen,Sneaky,Graves,LemonNation,Morgana,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TREU/1000650221?gameHash=5ed2bacdb2469753
IEM,2015,Spring,International,SK,1,0,yoeFW,37,fredy122,Hecarim,Svenskeren,RekSai,Fox,Diana,FORG1VENGRE,Lucian,nRated,Lulu,Steak,Gnar,Karsa,Rengar,Maple,Xerath,Neverloses,Caitlyn,SwordArt,Janna,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TREU/1000650251?gameHash=4bbd41eb6a31f483
IEM,2015,Spring,International,GET,1,0,SK,36,Smeb,Maokai,Lee,RekSai,kurO,Viktor,PraY,Corki,GorillA,Janna,fredy122,Gnar,Svenskeren,Nidalee,Fox,Diana,FORG1VENGRE,Caitlyn,nRated,Annie,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TREU/1000650264?gameHash=d0f2f78150f7b0fe
IEM,2015,Spring,International,C9,0,1,yoeFW,46,Balls,Gnar,Meteos,RekSai,Hai,Lissandra,Sneaky,Corki,LemonNation,Morgana,Steak,Maokai,Karsa,JarvanIV,Maple,Zed,Neverloses,Caitlyn,SwordArt,Janna,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TREU/1000650269?gameHash=bc50cefc626d436f
IEM,2015,Spring,International,SK,0,1,yoeFW,35,fredy122,Gnar,Svenskeren,Rengar,Fox,Leblanc,FORG1VENGRE,Corki,nRated,Lulu,Steak,Maokai,Karsa,RekSai,Maple,Ezreal,Neverloses,KogMaw,SwordArt,Morgana,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TREU/1000650340?gameHash=44dd75bcb0230807
IEM,2015,Spring,International,GMB,0,1,CJ,45,Cabochard,JarvanIV,Diamond,LeeSin,Betsy,TwistedFate,P1noy,Corki,Edward,Annie,Shy,Lulu,Ambition,Nidalee,CoCo,Ezreal,Space,KogMaw,Madlife,Nami,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TREU/1000650284?gameHash=84a2f2ae0b64708c
IEM,2015,Spring,International,WE,0,1,TSM,36,Aluka,Sion,Spirit,JarvanIV,xiye,Diana,Mystic,Graves,YuZhe,Morgana,Dyrus,Kennen,Santorin,LeeSin,Bjergsen,Zed,Wildturtle,Corki,Lustboy,Lulu,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TREU/1000650296?gameHash=965cc74569ffbb69
IEM,2015,Spring,International,TSM,1,0,CJ,30,Dyrus,Maokai,Santorin,Nidalee,Bjergsen,Viktor,Wildturtle,Sivir,Lustboy,Annie,Shy,DrMundo,Ambition,RekSai,CoCo,Xerath,Space,Corki,Madlife,Leona,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TREU/1000650304?gameHash=f1d4757cc7b7f896
IEM,2015,Spring,International,WE,1,0,GMB,31,Aluka,Hecarim,Spirit,RekSai,xiye,Diana,Mystic,Sivir,YuZhe,Janna,Cabochard,Morgana,Diamond,Nidalee,Betsy,TwistedFate,P1noy,Graves,Edward,Thresh,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TREU/1000650307?gameHash=47d5bd14b5a041f7
IEM,2015,Spring,International,WE,1,0,CJ,42,Aluka,Sion,Spirit,JarvanIV,xiye,Diana,Mystic,Sivir,YuZhe,Janna,Shy,Hecarim,Ambition,LeeSin,CoCo,Viktor,Space,Corki,Madlife,Annie,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TREU/1000650341?gameHash=ba900ca8debc13a2
IEM,2015,Spring,International,TSM,0,1,yoeFW,40,Dyrus,Maokai,Santorin,LeeSin,Bjergsen,Lissandra,Wildturtle,Corki,Lustboy,Thresh,Steak,Irelia,Karsa,Nidalee,Maple,Zed,Neverloses,Lucian,SwordArt,Nami,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TREU/1000650351?gameHash=f3145b87375f8297
IEM,2015,Spring,International,yoeFW,0,1,TSM,46,Steak,Irelia,Karsa,Rengar,Maple,Leblanc,Neverloses,Corki,SwordArt,Janna,Dyrus,Lissandra,Santorin,LeeSin,Bjergsen,Zed,Wildturtle,Lucian,Lustboy,Lulu,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TREU/1000650364?gameHash=852877143f21285b
IEM,2015,Spring,International,yoeFW,0,1,TSM,36,Steak,Sion,Karsa,Nidalee,Maple,Ezreal,Neverloses,Corki,SwordArt,Nami,Dyrus,Lulu,Santorin,Vi,Bjergsen,Leblanc,Wildturtle,Lucian,Lustboy,Annie,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TREU/1000650365?gameHash=c3f04927de652749
IEM,2015,Spring,International,GET,1,0,WE,38,Smeb,Rumble,Lee,RekSai,kurO,Ezreal,PraY,Corki,GorillA,Janna,Aluka,Maokai,Spirit,LeeSin,xiye,Leblanc,Mystic,Kalista,YuZhe,Thresh,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TREU/1000650366?gameHash=3f43dae8fd4a6a53
IEM,2015,Spring,International,WE,1,0,GET,32,Aluka,Sion,Spirit,JarvanIV,xiye,Ahri,Mystic,Ezreal,YuZhe,Janna,Smeb,Rumble,Lee,LeeSin,kurO,Yasuo,PraY,Corki,GorillA,Nami,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TREU/1000650376?gameHash=32888084264ff5b3
IEM,2015,Spring,International,WE,1,0,GET,30,Aluka,Hecarim,Spirit,RekSai,xiye,Ahri,Mystic,Sivir,YuZhe,Morgana,Smeb,Maokai,Lee,LeeSin,kurO,Leblanc,PraY,Corki,GorillA,Janna,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TREU/1000650377?gameHash=7a4877bcab893877
IEM,2015,Spring,International,WE,0,1,TSM,42,Aluka,Sion,Spirit,JarvanIV,xiye,Ahri,Mystic,Ezreal,YuZhe,Janna,Dyrus,Rumble,Santorin,Vi,Bjergsen,Leblanc,Wildturtle,Sivir,Lustboy,Annie,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TREU/1000650407?gameHash=1afd536f8b0a2476
IEM,2015,Spring,International,TSM,1,0,WE,30,Dyrus,Rumble,Santorin,RekSai,Bjergsen,Lissandra,Wildturtle,Sivir,Lustboy,Janna,Aluka,Maokai,Spirit,JarvanIV,xiye,Diana,Mystic,Caitlyn,YuZhe,Leona,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TREU/1000640275?gameHash=5d271a18cb9e23f6
IEM,2015,Spring,International,WE,0,1,TSM,27,Aluka,Hecarim,Spirit,JarvanIV,xiye,Ahri,Mystic,Sivir,YuZhe,Janna,Dyrus,Maokai,Santorin,Nidalee,Bjergsen,Lissandra,Wildturtle,Lucian,Lustboy,Annie,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TREU/1000640276?gameHash=bb0fef6f6594a8b7
IEM,2015,Summer,International,TSM,1,0,LGD,52,Hauntzer,Renekton,Svenskeren,Gragas,Bjergsen,Anivia,Doublelift,Jinx,kaSing,TahmKench,Flame,Fiora,TBQ,RekSai,PAinEvil,Kassadin,imp,Tristana,Pyl,Alistar,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/770068?gameHash=8d74c674cdb2760e
IEM,2015,Summer,International,LGD,0,1,TSM,41,Acorn,Olaf,TBQ,RekSai,PAinEvil,Viktor,imp,Kalista,Pyl,TahmKench,Hauntzer,Gnar,Svenskeren,Elise,Bjergsen,Orianna,Doublelift,Tristana,kaSing,Shen,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/770070?gameHash=576cedb6f531c2a7
IEM,2015,Summer,International,CLG,1,0,UOL,34,Darshan,Fiora,Xmithie,Gragas,Huhi,Ryze,Stixxay,Tristana,aphromoo,Morgana,Vizicsacsi,Renekton,Gilius,LeeSin,Fox,Orianna,Steeelback,Jinx,Hylissang,Thresh,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/770087?gameHash=54a862593a3e5c91
IEM,2015,Summer,International,UOL,0,1,CLG,34,Vizicsacsi,Gangplank,Gilius,LeeSin,Fox,Kassadin,Steeelback,Tristana,Hylissang,Thresh,Darshan,Riven,Xmithie,Gragas,Huhi,Leblanc,Stixxay,Jinx,aphromoo,Alistar,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/770102?gameHash=d845dfd05b168873
IEM,2015,Summer,International,OG,1,0,TSM,36,sOAZ,Rumble,Amazing,Elise,PowerOfEvil,Cassiopeia,Niels,Tristana,mithy,Braum,Hauntzer,Renekton,Svenskeren,Kindred,Bjergsen,Orianna,Doublelift,Jinx,kaSing,Alistar,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/770119?gameHash=de4c529b53a28740
IEM,2015,Summer,International,TSM,0,1,OG,38,Hauntzer,Ryze,Svenskeren,Gragas,Bjergsen,Lulu,Doublelift,Tristana,kaSing,Thresh,sOAZ,Riven,Amazing,Elise,PowerOfEvil,Orianna,Niels,Kindred,mithy,Alistar,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/770121?gameHash=3ef08158fed20146
IEM,2015,Summer,International,JAG,0,1,CLG,56,SoHwan,Riven,Winged,RekSai,Kuzan,Lissandra,Pilot,Kalista,Chei,Kennen,Darshan,Jax,Xmithie,LeeSin,Huhi,Azir,Stixxay,Ashe,aphromoo,Alistar,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/770125?gameHash=bafa2d19f76966d5
IEM,2015,Summer,International,CLG,1,0,JAG,46,Darshan,Fizz,Xmithie,Gragas,Huhi,Kindred,Stixxay,Kalista,aphromoo,Bard,SoHwan,Ryze,Winged,LeeSin,Kuzan,Leblanc,Pilot,Ashe,Chei,Alistar,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/770138?gameHash=67cafcd3bf2c0430
IEM,2015,Summer,International,CLG,0,1,OG,39,Darshan,Fiora,Xmithie,Gragas,Huhi,Ekko,Stixxay,Tristana,aphromoo,TahmKench,sOAZ,Gangplank,Amazing,Kindred,PowerOfEvil,Kassadin,Niels,Sivir,mithy,Alistar,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/770140?gameHash=93b9e07e283ca957
IEM,2015,Summer,International,OG,1,0,CLG,27,sOAZ,Malphite,Amazing,Elise,PowerOfEvil,Orianna,Niels,Tristana,mithy,Shen,Darshan,Riven,Xmithie,Kindred,Huhi,Leblanc,Stixxay,Jinx,aphromoo,Alistar,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/770146?gameHash=e8168cbbbcf24708
IEM,2015,Summer,International,CLG,0,1,OG,38,Darshan,Fiora,Xmithie,LeeSin,Huhi,Azir,Stixxay,Tristana,aphromoo,TahmKench,sOAZ,Vladimir,Amazing,Elise,PowerOfEvil,Orianna,Niels,Kindred,mithy,Alistar,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT1/770147?gameHash=b18759eb59191bd1
IEM,2015,Summer,International,DIG,1,0,QG,30,Smittyj,Fiora,Kirei,Elise,Shiphtur,Viktor,Apollo,Tristana,Jesiz,Thresh,V,Hecarim,Swift,Nidalee,Doinb,Lissandra,TnT,Lucian,TcT,Trundle,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT2/10037?gameHash=a1591a0021bc6fb2
IEM,2015,Summer,International,QG,1,0,DIG,39,V,Ryze,Swift,Nidalee,Doinb,Viktor,TnT,Twitch,TcT,Braum,Smittyj,Trundle,Kirei,RekSai,Shiphtur,Orianna,Apollo,MissFortune,Jesiz,Alistar,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT2/10043?gameHash=8ac474a9ea04c69c
IEM,2015,Summer,International,DIG,0,1,QG,30,Smittyj,Jax,Kirei,RekSai,Shiphtur,Viktor,Apollo,Tristana,Jesiz,Thresh,V,Fiora,Swift,Nidalee,Doinb,Kassadin,TnT,MissFortune,TcT,Alistar,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT2/10048?gameHash=507f52f61ff37ad1
IEM,2015,Summer,International,H2k,0,1,C9,31,Odoamne,Fiora,Jankos,RekSai,Ryu,Anivia,FORG1VENGRE,Tristana,Vander,Trundle,Balls,Shen,Rush,DrMundo,Jensen,Kassadin,Sneaky,Lucian,Hai,Alistar,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT2/10057?gameHash=b9667b8665d50488
IEM,2015,Summer,International,C9,0,1,H2k,39,Balls,Malphite,Rush,Nidalee,Jensen,Cassiopeia,Sneaky,Lucian,Hai,Alistar,Odoamne,Shen,Jankos,LeeSin,Ryu,Leblanc,FORG1VENGRE,Tristana,Vander,Trundle,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT2/10060?gameHash=72a9a266e9684e72
IEM,2015,Summer,International,H2k,1,0,C9,27,Odoamne,Rumble,Jankos,LeeSin,Ryu,Lulu,FORG1VENGRE,Tristana,Vander,Trundle,Balls,Shen,Rush,Nidalee,Jensen,Anivia,Sneaky,MissFortune,Hai,Janna,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT2/10061?gameHash=5ff964710ffc286f
IEM,2015,Summer,International,FNC,1,0,QG,34,Gamsu,Sion,Spirit,Nidalee,Febiven,Lulu,Rekkles,MissFortune,Noxiak,Alistar,V,Ryze,Swift,Kindred,Doinb,Viktor,TnT,Jinx,TcT,Braum,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT2/10069?gameHash=e07e09c4d4c6de67
IEM,2015,Summer,International,QG,1,0,FNC,39,V,Fiora,Swift,DrMundo,Doinb,Viktor,TnT,Tristana,TcT,Braum,Gamsu,Sion,Spirit,Nidalee,Febiven,Azir,Rekkles,MissFortune,Noxiak,Morgana,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT2/10070?gameHash=7ffd8236d9cb40a9
IEM,2015,Summer,International,FNC,0,1,QG,45,Gamsu,Malphite,Spirit,Nidalee,Febiven,Orianna,Rekkles,MissFortune,Noxiak,Trundle,V,Fiora,Swift,RekSai,Doinb,Leblanc,TnT,Kalista,TcT,Alistar,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT2/10071?gameHash=89badbc5e251cd8c
IEM,2015,Summer,International,H2k,0,1,ESC,32,Odoamne,Rumble,Jankos,RekSai,Ryu,Viktor,FORG1VENGRE,Lucian,Vander,Alistar,Crazy,Lissandra,Ares,DrMundo,Athena,Varus,Loken,Kalista,Key,Shen,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT2/10072?gameHash=fd22f6772fe4d964
IEM,2015,Summer,International,ESC,0,1,H2k,39,Crazy,Kassadin,Ares,RekSai,Athena,Ryze,Loken,Kalista,Key,Alistar,Odoamne,Lissandra,Jankos,Elise,Ryu,Fizz,FORG1VENGRE,Tristana,Vander,Shen,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT2/10081?gameHash=34ec56b9ac7ab858
IEM,2015,Summer,International,ESC,1,0,H2k,32,Crazy,Lissandra,Ares,LeeSin,Athena,Ahri,Loken,Vayne,Key,Alistar,Odoamne,DrMundo,Jankos,RekSai,Ryu,Kassadin,FORG1VENGRE,Sivir,Vander,Shen,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT2/10082?gameHash=ac05544507faed2b
IEM,2015,Summer,International,QG,1,0,ESC,41,V,Ryze,Swift,RekSai,Doinb,Viktor,TnT,MissFortune,TcT,Soraka,Crazy,JarvanIV,Ares,Elise,Athena,Kassadin,Loken,Tristana,Key,Alistar,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT2/88?gameHash=99a59a892367eed7
IEM,2015,Summer,International,ESC,1,0,QG,34,Crazy,Ryze,Ares,RekSai,Athena,Varus,Loken,Tristana,Key,Trundle,V,Fiora,Swift,Nidalee,Doinb,Lulu,TnT,Lucian,TcT,Alistar,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT2/89?gameHash=e1cec08bbcad276f
IEM,2015,Summer,International,QG,0,1,ESC,25,V,Fiora,Swift,RekSai,Doinb,Lulu,TnT,Vayne,TcT,Trundle,Crazy,Lissandra,Ares,DrMundo,Athena,Varus,Loken,Tristana,Key,Alistar,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT2/90?gameHash=9a9299ecf2fd8956
IEM,2015,Summer,International,ESC,0,1,QG,27,Crazy,Lissandra,Ares,RekSai,Athena,Kassadin,Loken,Sivir,Key,Trundle,V,Nautilus,Swift,Nidalee,Doinb,Cassiopeia,TnT,Tristana,TcT,Alistar,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT2/91?gameHash=09d881156bf5e9aa
IEM,2015,Summer,International,ESC,1,0,QG,35,Crazy,Fiora,Ares,DrMundo,Athena,Ryze,Loken,Kalista,Key,Alistar,V,Lulu,Swift,RekSai,Doinb,Cassiopeia,TnT,Tristana,TcT,Trundle,http://matchhistory.na.leagueoflegends.com/en/#match-details/FRA1TMNT2/92?gameHash=60e0a87eab1a4b04
IEM,2016,Spring,International,ESC,1,0,TSM,37,Ever Crazy,Nautilus,Ever Ares,Graves,Ever Tempt,TwistedFate,Ever Loken,Lucian,Ever Key,Bard,Hauntzer,Fiora,Svenskeren,Elise,Bjergsen,Lissandra,Doublelift,Ezreal,Yellowstar,Alistar,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TREU/1001120538?gameHash=729fe79efb1a4d87
IEM,2016,Spring,International,OG,0,1,RNG,31,Soaz,Nautilus,Amazing,Elise,PowerOfEvil,Leblanc,Zven,KogMaw,Mithy,Thresh,Looper,Trundle,Mlxg,Gragas,Xiaohu,Corki,Wuxx,Ezreal,Mata,Braum,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TREU/1001130555?gameHash=41b187f68985d3a7
IEM,2016,Spring,International,ESC,0,1,RNG,32,Ever Crazy,Vladimir,Ever Ares,Graves,Ever Tempt,Corki,Ever Loken,Ezreal,Ever Key,Braum,Looper,Quinn,Mlxg,Nidalee,Xiaohu,Lissandra,Wuxx,Lucian,Mata,Bard,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TREU/1001120549?gameHash=268832df03e52a9a
IEM,2016,Spring,International,TSM,1,0,OG,47,Hauntzer,Nautilus,Svenskeren,LeeSin,Bjergsen,Leblanc,Doublelift,Ezreal,Yellowstar,Janna,Soaz,Poppy,Amazing,Nidalee,PowerOfEvil,Lissandra,Zven,Lucian,Mithy,Thresh,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TREU/1001120554?gameHash=9bb3f7cafcc4157d
IEM,2016,Spring,International,OG,1,0,TSM,46,Soaz,Trundle,Amazing,Elise,PowerOfEvil,TwistedFate,Zven,Kalista,Mithy,Thresh,Hauntzer,Fiora,Svenskeren,LeeSin,Bjergsen,Corki,Doublelift,Lucian,Yellowstar,Braum,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TREU/1001130565?gameHash=62e441be0e5f2948
IEM,2016,Spring,International,OG,0,1,TSM,33,Soaz,Trundle,Amazing,Elise,PowerOfEvil,Talon,Zven,Lucian,Mithy,Braum,Hauntzer,Fiora,Svenskeren,LeeSin,Bjergsen,TwistedFate,Doublelift,Ezreal,Yellowstar,Alistar,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TREU/1001120567?gameHash=d96f3cd26f39df1c
IEM,2016,Spring,International,ESC,0,1,TSM,35,Ever Crazy,Nautilus,Ever Ares,Graves,Ever Tempt,Lux,Ever Loken,Kalista,Ever Key,Bard,Hauntzer,Fiora,Svenskeren,LeeSin,Bjergsen,Zilean,Doublelift,KogMaw,Yellowstar,Alistar,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TREU/1001120574?gameHash=4698baef8fdaa93c
IEM,2016,Spring,International,TSM,1,0,ESC,26,Hauntzer,Quinn,Svenskeren,Elise,Bjergsen,Leblanc,Doublelift,Ezreal,Yellowstar,Alistar,Ever Crazy,Fiora,Ever Ares,Nidalee,Ever Tempt,Lux,Ever Loken,Lucian,Ever Key,Bard,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TREU/1001130573?gameHash=9da71bb289acee5e
IEM,2016,Spring,International,SKT,1,0,CLG,32,Duke,Trundle,Blank,Nidalee,Faker,Lulu,Bang,Ezreal,Wolf,Braum,Darshan,Poppy,Xmithie,Gragas,Huhi,Lux,Stixxay,Lucian,aphromoo,Thresh,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TREU/1001120594?gameHash=0ed807a5cb6d64d6
IEM,2016,Spring,International,QG,1,0,FNC,41,V,Nautilus,Swift,Ekko,Doinb,Zed,Uzi,Lucian,Mor,Braum,Gamsu,Graves,Spirit,Gragas,Febiven,Ahri,Rekkles,Kalista,Klaj,Thresh,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TREU/1001120615?gameHash=16272b8c7fb5b904
IEM,2016,Spring,International,SKT,1,0,QG,36,Duke,Fiora,Blank,Gragas,Faker,Leblanc,Bang,Kalista,Wolf,Bard,V,Poppy,Swift,Graves,Doinb,Lissandra,Uzi,Lucian,Mor,Alistar,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TREU/1001120619?gameHash=7bfe98675f81378f
IEM,2016,Spring,International,FNC,0,1,CLG,40,Gamsu,Rammus,Spirit,Gragas,Febiven,Corki,Rekkles,Lucian,Klaj,Braum,Darshan,Vladimir,Xmithie,Udyr,Huhi,Lulu,Stixxay,Ezreal,aphromoo,Thresh,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TREU/1001120634?gameHash=e80bc0b6ea3bc76d
IEM,2016,Spring,International,CLG,0,1,FNC,59,Darshan,Ekko,Xmithie,Elise,Huhi,Pantheon,Stixxay,Kalista,aphromoo,Morgana,Gamsu,Rammus,Spirit,Gragas,Febiven,Quinn,Rekkles,Jhin,Klaj,Thresh,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TREU/1001120640?gameHash=2afa6d834aed724f
IEM,2016,Spring,International,FNC,1,0,CLG,33,Gamsu,Rammus,Spirit,LeeSin,Febiven,Lulu,Rekkles,Jhin,Klaj,Thresh,Darshan,Vladimir,Xmithie,Gragas,Huhi,Corki,Stixxay,Kalista,aphromoo,Alistar,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TREU/1001120669?gameHash=3a7509ba17901bb4
IEM,2016,Spring,International,QG,1,0,FNC,35,V,Fiora,Swift,LeeSin,Doinb,Lissandra,Uzi,Lucian,Mor,Braum,Gamsu,Nautilus,Spirit,Gragas,Febiven,Leblanc,Rekkles,Kalista,Klaj,Alistar,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TREU/1001120684?gameHash=4e1e413735b5eaf6
IEM,2016,Spring,International,FNC,1,0,QG,28,Gamsu,Nautilus,Spirit,LeeSin,Febiven,Quinn,Rekkles,Jhin,Klaj,Thresh,V,Fiora,Swift,Gragas,Doinb,Viktor,Uzi,Corki,Mor,Alistar,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TREU/1001120688?gameHash=6445d069641cd6b5
IEM,2016,Spring,International,FNC,1,0,QG,33,Gamsu,Nautilus,Spirit,LeeSin,Febiven,Zed,Rekkles,Jhin,Klaj,Thresh,V,Fiora,Swift,RekSai,Doinb,Leblanc,Uzi,Ezreal,Mor,Alistar,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TREU/1001120701?gameHash=c9135bb73e2480e4
